Date,Open,High,Low,Close,Volume,ExDividend,SplitRatio,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolume
2018-02-26,41.0,42.65,40.8,42.49,193691.0,0.0,1.0,41.0,42.65,40.8,42.49,193691.0
2018-02-23,41.49,41.91,40.54,40.73,166753.0,0.0,1.0,41.49,41.91,40.54,40.73,166753.0
2018-02-22,42.18,42.26,41.1,41.14,112951.0,0.0,1.0,42.18,42.26,41.1,41.14,112951.0
2018-02-21,41.46,42.285,40.46,41.89,154394.0,0.0,1.0,41.46,42.285,40.46,41.89,154394.0
2018-02-20,41.74,42.18,41.25,41.33,65113.0,0.0,1.0,41.74,42.18,41.25,41.33,65113.0
2018-02-16,41.82,42.45,41.67,41.88,130301.0,0.0,1.0,41.82,42.45,41.67,41.88,130301.0
2018-02-15,41.84,42.855,41.41,42.03,107427.0,0.0,1.0,41.84,42.855,41.41,42.03,107427.0
2018-02-14,39.95,41.58,39.95,41.43,77450.0,0.0,1.0,39.95,41.58,39.95,41.43,77450.0
2018-02-13,39.75,40.77,39.63,40.42,91424.0,0.0,1.0,39.75,40.77,39.63,40.42,91424.0
2018-02-12,39.35,39.94,38.67,39.72,99950.0,0.0,1.0,39.35,39.94,38.67,39.72,99950.0
2018-02-09,39.49,39.8,38.17,39.14,72087.0,0.0,1.0,39.49,39.8,38.17,39.14,72087.0
2018-02-08,40.71,40.7708,38.900999999999996,38.97,94381.0,0.0,1.0,40.71,40.7708,38.900999999999996,38.97,94381.0
2018-02-07,40.35,41.01,40.14,40.5,93152.0,0.0,1.0,40.35,41.01,40.14,40.5,93152.0
2018-02-06,39.22,41.04,38.95,40.41,137929.0,0.0,1.0,39.22,41.04,38.95,40.41,137929.0
2018-02-05,42.38,42.85,39.715,40.035,141193.0,0.0,1.0,42.38,42.85,39.715,40.035,141193.0
2018-02-02,44.27,44.27,42.78,42.86,102430.0,0.0,1.0,44.27,44.27,42.78,42.86,102430.0
2018-02-01,44.46,45.23,43.5068,44.55,84455.0,0.0,1.0,44.46,45.23,43.5068,44.55,84455.0
2018-01-31,45.93,46.8522,44.43,44.6,115520.0,0.0,1.0,45.93,46.8522,44.43,44.6,115520.0
2018-01-30,45.97,46.07,45.17,45.47,64693.0,0.0,1.0,45.97,46.07,45.17,45.47,64693.0
2018-01-29,47.24,47.55,46.01,46.41,155106.0,0.0,1.0,47.24,47.55,46.01,46.41,155106.0
2018-01-26,47.45,47.47,46.58,47.36,69495.0,0.0,1.0,47.45,47.47,46.58,47.36,69495.0
2018-01-25,46.04,47.42,45.87,47.29,134327.0,0.0,1.0,46.04,47.42,45.87,47.29,134327.0
2018-01-24,46.39,46.39,45.38,45.69,67027.0,0.0,1.0,46.39,46.39,45.38,45.69,67027.0
2018-01-23,46.39,46.818999999999996,45.3467,46.25,84024.0,0.0,1.0,46.39,46.818999999999996,45.3467,46.25,84024.0
2018-01-22,46.12,46.58,45.35,46.36,118790.0,0.0,1.0,46.12,46.58,45.35,46.36,118790.0
2018-01-19,44.16,46.28,43.91,46.22,130006.0,0.0,1.0,44.16,46.28,43.91,46.22,130006.0
2018-01-18,45.44,45.9032,43.97,44.11,161608.0,0.0,1.0,45.44,45.9032,43.97,44.11,161608.0
2018-01-17,45.98,45.98,45.29,45.44,110476.0,0.0,1.0,45.98,45.98,45.29,45.44,110476.0
2018-01-16,47.87,49.45,45.75,45.79,158017.0,0.0,1.0,47.87,49.45,45.75,45.79,158017.0
2018-01-12,43.23,48.5,43.0,47.35,564043.0,0.0,1.0,43.23,48.5,43.0,47.35,564043.0
2018-01-11,40.3,40.99,40.28,40.97,85885.0,0.0,1.0,40.3,40.99,40.28,40.97,85885.0
2018-01-10,40.14,40.45,39.605,40.22,96583.0,0.0,1.0,40.14,40.45,39.605,40.22,96583.0
2018-01-09,40.97,41.38,40.19,40.23,87910.0,0.0,1.0,40.97,41.38,40.19,40.23,87910.0
2018-01-08,41.03,41.398999999999994,40.6,40.94,91950.0,0.0,1.0,41.03,41.398999999999994,40.6,40.94,91950.0
2018-01-05,40.74,41.46,40.68,41.07,100326.0,0.0,1.0,40.74,41.46,40.68,41.07,100326.0
2018-01-04,40.65,41.34,40.31,40.65,94274.0,0.0,1.0,40.65,41.34,40.31,40.65,94274.0
2018-01-03,42.28,42.39,40.13,40.42,184895.0,0.0,1.0,42.28,42.39,40.13,40.42,184895.0
2018-01-02,41.73,42.27,41.61,42.27,127527.0,0.0,1.0,41.73,42.27,41.61,42.27,127527.0
2017-12-29,41.99,42.17,41.46,41.47,71940.0,0.0,1.0,41.99,42.17,41.46,41.47,71940.0
2017-12-28,42.37,42.41,41.78,41.99,64510.0,0.0,1.0,42.37,42.41,41.78,41.99,64510.0
2017-12-27,42.61,42.88,41.97,42.31,95515.0,0.0,1.0,42.61,42.88,41.97,42.31,95515.0
2017-12-26,42.73,43.21,42.53,42.59,59939.0,0.0,1.0,42.73,43.21,42.53,42.59,59939.0
2017-12-22,43.07,43.07,42.3651,42.77,60767.0,0.0,1.0,43.07,43.07,42.3651,42.77,60767.0
2017-12-21,42.7,43.1,42.14,42.91,146687.0,0.0,1.0,42.7,43.1,42.14,42.91,146687.0
2017-12-20,41.81,42.98,41.805,42.61,89212.0,0.0,1.0,41.81,42.98,41.805,42.61,89212.0
2017-12-19,42.17,42.94,41.55,41.81,119227.0,0.0,1.0,42.17,42.94,41.55,41.81,119227.0
2017-12-18,44.0,44.0,41.76,42.17,143179.0,0.0,1.0,44.0,44.0,41.76,42.17,143179.0
2017-12-15,40.37,41.39,40.27,41.3,573116.0,0.0,1.0,40.37,41.39,40.27,41.3,573116.0
2017-12-14,41.18,41.28,40.14,40.23,111667.0,0.0,1.0,41.18,41.28,40.14,40.23,111667.0
2017-12-13,40.88,41.8,40.88,41.16,168140.0,0.0,1.0,40.88,41.8,40.88,41.16,168140.0
2017-12-12,42.79,42.92,40.86,40.95,181205.0,0.0,1.0,42.79,42.92,40.86,40.95,181205.0
2017-12-11,43.0,43.0,41.86,42.06,321896.0,0.0,1.0,43.0,43.0,41.86,42.06,321896.0
2017-12-08,44.19,44.19,43.19,43.25,114776.0,0.0,1.0,44.19,44.19,43.19,43.25,114776.0
2017-12-07,42.64,43.945,39.8242,43.87,241080.0,0.0,1.0,42.64,43.945,39.8242,43.87,241080.0
2017-12-06,42.05,43.1361,41.79,42.59,124215.0,0.0,1.0,42.05,43.1361,41.79,42.59,124215.0
2017-12-05,42.1,42.46,41.74,42.06,117188.0,0.0,1.0,42.1,42.46,41.74,42.06,117188.0
2017-12-04,41.56,42.7,41.54,42.05,136991.0,0.0,1.0,41.56,42.7,41.54,42.05,136991.0
2017-12-01,41.46,41.46,39.95,41.0,116051.0,0.0,1.0,41.46,41.46,39.95,41.0,116051.0
2017-11-30,41.65,41.865,41.15,41.49,148351.0,0.0,1.0,41.65,41.865,41.15,41.49,148351.0
2017-11-29,40.86,41.66,40.86,41.5,126185.0,0.0,1.0,40.86,41.66,40.86,41.5,126185.0
2017-11-28,39.72,40.92,39.45,40.85,120437.0,0.0,1.0,39.72,40.92,39.45,40.85,120437.0
2017-11-27,39.62,39.74,39.175,39.66,102623.0,0.0,1.0,39.62,39.74,39.175,39.66,102623.0
2017-11-24,39.56,39.67,39.25,39.63,30601.0,0.0,1.0,39.56,39.67,39.25,39.63,30601.0
2017-11-22,39.58,39.74,38.83,39.32,92495.0,0.0,1.0,39.58,39.74,38.83,39.32,92495.0
2017-11-21,38.91,39.98,38.53,39.58,129693.0,0.0,1.0,38.91,39.98,38.53,39.58,129693.0
2017-11-20,38.51,38.81,38.16,38.72,58414.0,0.0,1.0,38.51,38.81,38.16,38.72,58414.0
2017-11-17,37.91,38.67,37.565,38.44,105064.0,0.0,1.0,37.91,38.67,37.565,38.44,105064.0
2017-11-16,37.34,38.03,37.34,37.95,74787.0,0.0,1.0,37.34,38.03,37.34,37.95,74787.0
2017-11-15,37.29,38.09,37.08,37.26,90809.0,0.0,1.0,37.29,38.09,37.08,37.26,90809.0
2017-11-14,37.35,37.71,35.0275,37.43,91135.0,0.0,1.0,37.35,37.71,35.0275,37.43,91135.0
2017-11-13,38.02,38.14,35.17,37.54,123303.0,0.0,1.0,38.02,38.14,35.17,37.54,123303.0
2017-11-10,38.34,38.92,38.19,38.22,235028.0,0.0,1.0,38.34,38.92,38.19,38.22,235028.0
2017-11-09,37.43,38.73,36.81,38.71,178825.0,0.0,1.0,37.43,38.73,36.81,38.71,178825.0
2017-11-07,34.06,37.2899,33.9548,36.21,245568.0,0.0,1.0,34.06,37.2899,33.9548,36.21,245568.0
2017-11-06,35.03,35.67,35.015,35.6,109632.0,0.0,1.0,35.03,35.67,35.015,35.6,109632.0
2017-11-03,35.14,35.26,34.72,35.04,102395.0,0.0,1.0,35.14,35.26,34.72,35.04,102395.0
2017-11-02,34.18,35.49,34.03,35.24,188952.0,0.0,1.0,34.18,35.49,34.03,35.24,188952.0
2017-11-01,34.73,34.73,33.85,34.23,102594.0,0.0,1.0,34.73,34.73,33.85,34.23,102594.0
2017-10-31,34.6,34.71,33.96,34.4,147671.0,0.0,1.0,34.6,34.71,33.96,34.4,147671.0
2017-10-30,35.5,35.73,34.53,34.66,175871.0,0.0,1.0,35.5,35.73,34.53,34.66,175871.0
2017-10-27,34.9,36.07,34.53,35.81,219167.0,0.0,1.0,34.9,36.07,34.53,35.81,219167.0
2017-10-26,34.52,34.69,34.41,34.63,103935.0,0.0,1.0,34.52,34.69,34.41,34.63,103935.0
2017-10-25,34.1,34.45,33.555,34.45,194158.0,0.0,1.0,34.1,34.45,33.555,34.45,194158.0
2017-10-24,33.93,34.23,33.62,34.11,114659.0,0.0,1.0,33.93,34.23,33.62,34.11,114659.0
2017-10-23,34.0,34.0,33.64,33.75,171642.0,0.0,1.0,34.0,34.0,33.64,33.75,171642.0
2017-10-20,33.35,33.9999,33.2,33.98,150326.0,0.0,1.0,33.35,33.9999,33.2,33.98,150326.0
2017-10-19,33.37,33.37,32.58,33.15,149298.0,0.0,1.0,33.37,33.37,32.58,33.15,149298.0
2017-10-18,32.7,33.45,32.7,33.44,195811.0,0.0,1.0,32.7,33.45,32.7,33.44,195811.0
2017-10-17,31.39,33.14,31.25,32.7,242665.0,0.0,1.0,31.39,33.14,31.25,32.7,242665.0
2017-10-16,30.94,31.18,30.71,31.01,91090.0,0.0,1.0,30.94,31.18,30.71,31.01,91090.0
2017-10-13,31.15,31.15,30.79,30.86,65518.0,0.0,1.0,31.15,31.15,30.79,30.86,65518.0
2017-10-12,30.75,31.12,30.65,31.01,64122.0,0.0,1.0,30.75,31.12,30.65,31.01,64122.0
2017-10-11,30.9,31.18,30.6,30.78,103420.0,0.0,1.0,30.9,31.18,30.6,30.78,103420.0
2017-10-10,30.94,31.24,30.56,30.91,86601.0,0.0,1.0,30.94,31.24,30.56,30.91,86601.0
2017-10-09,31.45,31.5,30.89,30.94,74819.0,0.0,1.0,31.45,31.5,30.89,30.94,74819.0
2017-10-06,31.57,31.63,31.2,31.24,78382.0,0.0,1.0,31.57,31.63,31.2,31.24,78382.0
2017-10-05,30.91,31.79,30.87,31.72,180797.0,0.0,1.0,30.91,31.79,30.87,31.72,180797.0
2017-10-04,30.33,30.75,30.21,30.72,104952.0,0.0,1.0,30.33,30.75,30.21,30.72,104952.0
2017-10-03,30.21,30.37,29.92,30.34,79136.0,0.0,1.0,30.21,30.37,29.92,30.34,79136.0
2017-10-02,29.74,30.17,29.6496,30.15,118325.0,0.0,1.0,29.74,30.17,29.6496,30.15,118325.0
2017-09-29,29.94,30.13,29.72,29.75,92572.0,0.0,1.0,29.94,30.13,29.72,29.75,92572.0
2017-09-28,29.95,30.37,29.7,29.92,160616.0,0.0,1.0,29.95,30.37,29.7,29.92,160616.0
2017-09-27,29.02,30.0825,29.02,29.98,163708.0,0.0,1.0,29.02,30.0825,29.02,29.98,163708.0
2017-09-26,28.54,29.07,28.1196,29.01,221745.0,0.0,1.0,28.54,29.07,28.1196,29.01,221745.0
2017-09-25,29.12,29.18,28.42,28.51,112463.0,0.0,1.0,29.12,29.18,28.42,28.51,112463.0
2017-09-22,29.06,29.17,28.81,29.1,110678.0,0.0,1.0,29.06,29.17,28.81,29.1,110678.0
2017-09-21,28.97,29.11,28.92,29.02,100362.0,0.0,1.0,28.97,29.11,28.92,29.02,100362.0
2017-09-20,28.9,29.17,28.64,28.98,128007.0,0.0,1.0,28.9,29.17,28.64,28.98,128007.0
2017-09-19,29.0,29.0,28.53,28.79,119793.0,0.0,1.0,29.0,29.0,28.53,28.79,119793.0
2017-09-18,28.58,28.97,28.55,28.91,130462.0,0.0,1.0,28.58,28.97,28.55,28.91,130462.0
2017-09-15,28.57,29.38,28.25,28.56,377936.0,0.0,1.0,28.57,29.38,28.25,28.56,377936.0
2017-09-14,28.25,28.515,28.0,28.5,189808.0,0.0,1.0,28.25,28.515,28.0,28.5,189808.0
2017-09-13,28.29,28.52,28.06,28.25,171101.0,0.0,1.0,28.29,28.52,28.06,28.25,171101.0
2017-09-12,27.54,28.29,27.45,28.28,184448.0,0.0,1.0,27.54,28.29,27.45,28.28,184448.0
2017-09-11,26.75,27.55,26.51,27.52,191032.0,0.0,1.0,26.75,27.55,26.51,27.52,191032.0
2017-09-08,26.79,26.84,26.39,26.51,206643.0,0.0,1.0,26.79,26.84,26.39,26.51,206643.0
2017-09-07,26.92,26.92,26.4,26.84,151445.0,0.0,1.0,26.92,26.92,26.4,26.84,151445.0
2017-09-06,26.29,26.89,26.09,26.88,212364.0,0.0,1.0,26.29,26.89,26.09,26.88,212364.0
2017-09-05,26.17,26.26,25.99,26.22,156541.0,0.0,1.0,26.17,26.26,25.99,26.22,156541.0
2017-09-01,26.29,26.35,26.0,26.16,85889.0,0.0,1.0,26.29,26.35,26.0,26.16,85889.0
2017-08-31,26.39,26.48,26.11,26.29,98082.0,0.0,1.0,26.39,26.48,26.11,26.29,98082.0
2017-08-30,26.14,26.4,25.98,26.33,140708.0,0.0,1.0,26.14,26.4,25.98,26.33,140708.0
2017-08-29,26.0,26.225,25.95,26.12,172901.0,0.0,1.0,26.0,26.225,25.95,26.12,172901.0
2017-08-28,26.15,26.18,25.98,26.09,122150.0,0.0,1.0,26.15,26.18,25.98,26.09,122150.0
2017-08-25,26.06,26.21,25.99,26.15,65875.0,0.0,1.0,26.06,26.21,25.99,26.15,65875.0
2017-08-24,26.1,26.4,25.99,26.07,163521.0,0.0,1.0,26.1,26.4,25.99,26.07,163521.0
2017-08-23,26.06,26.21,25.98,26.0,199737.0,0.0,1.0,26.06,26.21,25.98,26.0,199737.0
2017-08-22,26.18,26.45,26.13,26.22,127454.0,0.0,1.0,26.18,26.45,26.13,26.22,127454.0
2017-08-21,26.15,26.25,26.04,26.16,257577.0,0.0,1.0,26.15,26.25,26.04,26.16,257577.0
2017-08-18,26.0,26.43,26.0,26.18,176331.0,0.0,1.0,26.0,26.43,26.0,26.18,176331.0
2017-08-17,26.0,26.33,25.95,26.14,465344.0,0.0,1.0,26.0,26.33,25.95,26.14,465344.0
2017-08-16,26.49,26.7299,26.03,26.1,153668.0,0.0,1.0,26.49,26.7299,26.03,26.1,153668.0
2017-08-15,26.5,26.56,26.25,26.45,138133.0,0.0,1.0,26.5,26.56,26.25,26.45,138133.0
2017-08-14,26.21,26.64,26.11,26.43,169907.0,0.0,1.0,26.21,26.64,26.11,26.43,169907.0
2017-08-11,25.53,26.27,25.45,26.16,239624.0,0.0,1.0,25.53,26.27,25.45,26.16,239624.0
2017-08-10,25.56,25.85,25.15,25.48,436980.0,0.0,1.0,25.56,25.85,25.15,25.48,436980.0
2017-08-09,25.76,25.82,25.51,25.71,201062.0,0.0,1.0,25.76,25.82,25.51,25.71,201062.0
2017-08-08,25.86,26.63,25.75,25.76,251404.0,0.0,1.0,25.86,26.63,25.75,25.76,251404.0
2017-08-07,25.13,26.059,25.07,25.95,189047.0,0.0,1.0,25.13,26.059,25.07,25.95,189047.0
2017-08-04,25.24,25.27,25.03,25.13,277007.0,0.0,1.0,25.24,25.27,25.03,25.13,277007.0
2017-08-03,25.05,25.58,24.95,25.26,315166.0,0.0,1.0,25.05,25.58,24.95,25.26,315166.0
2017-08-02,27.3,27.9,23.95,25.17,531691.0,0.0,1.0,27.3,27.9,23.95,25.17,531691.0
2017-08-01,29.25,29.435,28.42,28.79,274847.0,0.0,1.0,29.25,29.435,28.42,28.79,274847.0
2017-07-31,29.73,29.755,29.18,29.25,157671.0,0.0,1.0,29.73,29.755,29.18,29.25,157671.0
2017-07-28,29.55,29.8217,29.12,29.7,79271.0,0.0,1.0,29.55,29.8217,29.12,29.7,79271.0
2017-07-27,29.91,29.98,29.435,29.56,118834.0,0.0,1.0,29.91,29.98,29.435,29.56,118834.0
2017-07-26,30.03,30.28,29.8,29.84,111284.0,0.0,1.0,30.03,30.28,29.8,29.84,111284.0
2017-07-25,29.95,30.66,29.95,29.98,132645.0,0.0,1.0,29.95,30.66,29.95,29.98,132645.0
2017-07-24,30.47,30.52,29.75,29.85,101696.0,0.0,1.0,30.47,30.52,29.75,29.85,101696.0
2017-07-21,30.79,30.79,30.43,30.56,92272.0,0.0,1.0,30.79,30.79,30.43,30.56,92272.0
2017-07-20,30.62,30.97,30.56,30.64,50648.0,0.0,1.0,30.62,30.97,30.56,30.64,50648.0
2017-07-19,30.68,31.12,30.45,30.56,118058.0,0.0,1.0,30.68,31.12,30.45,30.56,118058.0
2017-07-18,31.01,31.01,30.45,30.68,55874.0,0.0,1.0,31.01,31.01,30.45,30.68,55874.0
2017-07-17,30.97,31.47,30.666999999999998,31.05,94499.0,0.0,1.0,30.97,31.47,30.666999999999998,31.05,94499.0
2017-07-14,31.05,31.27,30.91,30.99,47006.0,0.0,1.0,31.05,31.27,30.91,30.99,47006.0
2017-07-13,31.43,31.43,30.75,31.11,42693.0,0.0,1.0,31.43,31.43,30.75,31.11,42693.0
2017-07-12,31.38,31.68,31.17,31.44,72374.0,0.0,1.0,31.38,31.68,31.17,31.44,72374.0
2017-07-11,30.53,31.27,30.53,31.25,72873.0,0.0,1.0,30.53,31.27,30.53,31.25,72873.0
2017-07-10,30.58,30.87,30.44,30.52,76782.0,0.0,1.0,30.58,30.87,30.44,30.52,76782.0
2017-07-07,30.48,30.7,30.025,30.66,100368.0,0.0,1.0,30.48,30.7,30.025,30.66,100368.0
2017-07-06,30.41,30.73,30.175,30.41,126626.0,0.0,1.0,30.41,30.73,30.175,30.41,126626.0
2017-07-05,30.71,30.71,30.145,30.61,126018.0,0.0,1.0,30.71,30.71,30.145,30.61,126018.0
2017-07-03,30.65,30.92,30.42,30.71,54958.0,0.0,1.0,30.65,30.92,30.42,30.71,54958.0
2017-06-30,30.6,30.7989,30.41,30.47,104984.0,0.0,1.0,30.6,30.7989,30.41,30.47,104984.0
2017-06-29,30.26,30.53,29.97,30.49,200753.0,0.0,1.0,30.26,30.53,29.97,30.49,200753.0
2017-06-28,30.07,30.425,29.93,30.23,142077.0,0.0,1.0,30.07,30.425,29.93,30.23,142077.0
2017-06-27,29.76,30.175,29.76,29.91,108811.0,0.0,1.0,29.76,30.175,29.76,29.91,108811.0
2017-06-26,29.72,30.22,29.72,29.8,132088.0,0.0,1.0,29.72,30.22,29.72,29.8,132088.0
2017-06-23,29.88,30.24,29.5201,29.73,173884.0,0.0,1.0,29.88,30.24,29.5201,29.73,173884.0
2017-06-22,29.82,30.31,29.7,29.88,92810.0,0.0,1.0,29.82,30.31,29.7,29.88,92810.0
2017-06-21,30.5,30.5,29.81,29.82,83257.0,0.0,1.0,30.5,30.5,29.81,29.82,83257.0
2017-06-20,30.57,30.58,30.27,30.29,53492.0,0.0,1.0,30.57,30.58,30.27,30.29,53492.0
2017-06-19,30.58,30.9,30.44,30.56,79795.0,0.0,1.0,30.58,30.9,30.44,30.56,79795.0
2017-06-16,30.53,30.65,30.2,30.46,330506.0,0.0,1.0,30.53,30.65,30.2,30.46,330506.0
2017-06-15,30.6,30.88,30.51,30.77,100416.0,0.0,1.0,30.6,30.88,30.51,30.77,100416.0
2017-06-14,31.17,31.45,30.57,30.78,82942.0,0.0,1.0,31.17,31.45,30.57,30.78,82942.0
2017-06-13,30.89,31.3492,30.651,31.13,122567.0,0.0,1.0,30.89,31.3492,30.651,31.13,122567.0
2017-06-12,30.92,31.29,30.51,30.84,119034.0,0.0,1.0,30.92,31.29,30.51,30.84,119034.0
2017-06-09,30.8,30.99,30.53,30.78,109701.0,0.0,1.0,30.8,30.99,30.53,30.78,109701.0
2017-06-08,30.55,31.33,30.45,30.76,124686.0,0.0,1.0,30.55,31.33,30.45,30.76,124686.0
2017-06-07,30.57,30.78,30.0761,30.52,67051.0,0.0,1.0,30.57,30.78,30.0761,30.52,67051.0
2017-06-06,30.4,30.71,30.19,30.52,63458.0,0.0,1.0,30.4,30.71,30.19,30.52,63458.0
2017-06-05,31.01,31.26,30.55,30.6,88267.0,0.0,1.0,31.01,31.26,30.55,30.6,88267.0
2017-06-02,30.91,31.63,30.91,30.97,245493.0,0.0,1.0,30.91,31.63,30.91,30.97,245493.0
2017-06-01,30.66,30.9,30.42,30.89,160745.0,0.0,1.0,30.66,30.9,30.42,30.89,160745.0
2017-05-31,30.76,30.9,30.56,30.6,170078.0,0.0,1.0,30.76,30.9,30.56,30.6,170078.0
2017-05-30,30.8,31.01,30.655,30.7,84242.0,0.0,1.0,30.8,31.01,30.655,30.7,84242.0
2017-05-26,30.84,31.1,30.5639,30.88,84448.0,0.0,1.0,30.84,31.1,30.5639,30.88,84448.0
2017-05-25,30.05,30.935,29.91,30.87,219412.0,0.0,1.0,30.05,30.935,29.91,30.87,219412.0
2017-05-24,30.05,30.24,29.77,29.99,197994.0,0.0,1.0,30.05,30.24,29.77,29.99,197994.0
2017-05-23,30.33,30.33,29.77,30.0,240284.0,0.0,1.0,30.33,30.33,29.77,30.0,240284.0
2017-05-22,29.95,30.37,29.86,30.23,228199.0,0.0,1.0,29.95,30.37,29.86,30.23,228199.0
2017-05-19,30.06,30.345,29.93,29.95,280450.0,0.0,1.0,30.06,30.345,29.93,29.95,280450.0
2017-05-18,30.32,30.3371,29.7,29.94,234965.0,0.0,1.0,30.32,30.3371,29.7,29.94,234965.0
2017-05-17,30.65,30.68,30.09,30.42,130688.0,0.0,1.0,30.65,30.68,30.09,30.42,130688.0
2017-05-16,30.69,30.87,30.42,30.8,76615.0,0.0,1.0,30.69,30.87,30.42,30.8,76615.0
2017-05-15,30.53,31.05,30.47,30.68,89253.0,0.0,1.0,30.53,31.05,30.47,30.68,89253.0
2017-05-12,30.3,30.51,30.0,30.38,144206.0,0.0,1.0,30.3,30.51,30.0,30.38,144206.0
2017-05-11,30.77,31.02,30.35,30.41,150227.0,0.0,1.0,30.77,31.02,30.35,30.41,150227.0
2017-05-10,30.98,31.09,30.74,30.93,181671.0,0.0,1.0,30.98,31.09,30.74,30.93,181671.0
2017-05-09,30.99,31.28,30.84,31.01,318890.0,0.0,1.0,30.99,31.28,30.84,31.01,318890.0
2017-05-08,30.75,31.09,30.75,30.94,173212.0,0.0,1.0,30.75,31.09,30.75,30.94,173212.0
2017-05-05,33.14,33.25,30.34,30.82,423670.0,0.0,1.0,33.14,33.25,30.34,30.82,423670.0
2017-05-04,34.0,34.29,31.99,33.29,269954.0,0.0,1.0,34.0,34.29,31.99,33.29,269954.0
2017-05-03,31.64,31.77,31.06,31.44,139149.0,0.0,1.0,31.64,31.77,31.06,31.44,139149.0
2017-05-02,31.98,32.0699,31.57,31.82,83868.0,0.0,1.0,31.98,32.0699,31.57,31.82,83868.0
2017-05-01,32.6,32.7499,31.67,31.85,65868.0,0.0,1.0,32.6,32.7499,31.67,31.85,65868.0
2017-04-28,32.75,32.83,32.3,32.51,122720.0,0.0,1.0,32.75,32.83,32.3,32.51,122720.0
2017-04-27,32.3,32.5,32.0,32.33,78056.0,0.0,1.0,32.3,32.5,32.0,32.33,78056.0
2017-04-26,32.26,32.4,32.02,32.16,65758.0,0.0,1.0,32.26,32.4,32.02,32.16,65758.0
2017-04-25,32.07,32.55,31.815,32.25,87768.0,0.0,1.0,32.07,32.55,31.815,32.25,87768.0
2017-04-24,31.83,32.2,31.67,31.9,236957.0,0.0,1.0,31.83,32.2,31.67,31.9,236957.0
2017-04-21,31.58,31.94,31.23,31.23,104244.0,0.0,1.0,31.58,31.94,31.23,31.23,104244.0
2017-04-20,31.21,31.58,30.84,31.57,72488.0,0.0,1.0,31.21,31.58,30.84,31.57,72488.0
2017-04-19,31.01,31.6,30.93,31.1,89948.0,0.0,1.0,31.01,31.6,30.93,31.1,89948.0
2017-04-18,30.5,31.02,30.38,30.93,172271.0,0.0,1.0,30.5,31.02,30.38,30.93,172271.0
2017-04-17,30.51,30.8417,30.1,30.57,172323.0,0.0,1.0,30.51,30.8417,30.1,30.57,172323.0
2017-04-13,31.25,31.355,30.41,30.5,183056.0,0.0,1.0,31.25,31.355,30.41,30.5,183056.0
2017-04-12,31.99,31.99,31.0961,31.35,76296.0,0.0,1.0,31.99,31.99,31.0961,31.35,76296.0
2017-04-11,31.53,32.01,31.28,32.0,65733.0,0.0,1.0,31.53,32.01,31.28,32.0,65733.0
