Date,Open,High,Low,Close,Volume,ExDividend,SplitRatio,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolume
2018-01-26,204.95,207.415,203.37,206.94,54052.0,0.0,1.0,204.95,207.415,203.37,206.94,54052.0
2018-01-25,205.89,206.86,202.72,204.43,53150.0,0.0,1.0,205.89,206.86,202.72,204.43,53150.0
2018-01-24,207.08,208.0,204.0,205.51,61260.0,0.0,1.0,207.08,208.0,204.0,205.51,61260.0
2018-01-23,206.6,207.08,205.12,206.36,42514.0,0.0,1.0,206.6,207.08,205.12,206.36,42514.0
2018-01-22,207.51,209.74,204.01,205.99,49110.0,0.0,1.0,207.51,209.74,204.01,205.99,49110.0
2018-01-19,203.12,208.0,203.12,207.27,54344.0,0.0,1.0,203.12,208.0,203.12,207.27,54344.0
2018-01-18,204.1,206.0,202.0,202.96,53566.0,0.0,1.0,204.1,206.0,202.0,202.96,53566.0
2018-01-17,202.15,205.49,200.94,204.25,44308.0,0.0,1.0,202.15,205.49,200.94,204.25,44308.0
2018-01-16,202.06,203.75,200.005,201.69,52733.0,0.0,1.0,202.06,203.75,200.005,201.69,52733.0
2018-01-12,204.02,205.69,200.005,200.51,51671.0,0.0,1.0,204.02,205.69,200.005,200.51,51671.0
2018-01-11,206.58,207.3999,202.99,203.96,63047.0,0.0,1.0,206.58,207.3999,202.99,203.96,63047.0
2018-01-10,205.08,206.87,201.8345,205.18,44669.0,0.0,1.0,205.08,206.87,201.8345,205.18,44669.0
2018-01-09,209.0,213.49,205.15,205.5,60965.0,0.0,1.0,209.0,213.49,205.15,205.5,60965.0
2018-01-08,202.0,209.47,200.75,208.95,59796.0,0.0,1.0,202.0,209.47,200.75,208.95,59796.0
2018-01-05,206.0,206.11,200.51,202.0,53871.0,0.0,1.0,206.0,206.11,200.51,202.0,53871.0
2018-01-04,209.0,211.5,205.012,205.51,55846.0,0.0,1.0,209.0,211.5,205.012,205.51,55846.0
2018-01-03,211.0,211.9,208.0,209.0,41942.0,0.0,1.0,211.0,211.9,208.0,209.0,41942.0
2018-01-02,214.0,216.12,210.21,211.28,64154.0,0.0,1.0,214.0,216.12,210.21,211.28,64154.0
2017-12-29,218.16,218.9,215.0,215.26,37843.0,0.0,1.0,218.16,218.9,215.0,215.26,37843.0
2017-12-28,219.56,220.4,216.82,216.83,40724.0,0.0,1.0,219.56,220.4,216.82,216.83,40724.0
2017-12-27,218.09,220.125,216.81,219.52,76257.0,0.0,1.0,218.09,220.125,216.81,219.52,76257.0
2017-12-26,222.0,222.9702,217.64,218.66,68283.0,0.0,1.0,222.0,222.9702,217.64,218.66,68283.0
2017-12-22,225.3,227.45,221.57,221.97,30849.0,0.0,1.0,225.3,227.45,221.57,221.97,30849.0
2017-12-21,223.05,229.43,222.07,224.06,79723.0,0.0,1.0,223.05,229.43,222.07,224.06,79723.0
2017-12-20,221.07,223.95,220.91,222.57,30739.0,0.0,1.0,221.07,223.95,220.91,222.57,30739.0
2017-12-19,224.85,225.5,221.27,222.34,51151.0,0.0,1.0,224.85,225.5,221.27,222.34,51151.0
2017-12-18,227.91,230.0,223.25,224.61,40821.0,0.0,1.0,227.91,230.0,223.25,224.61,40821.0
2017-12-15,217.31,226.48,216.084,226.39,139105.0,0.0,1.0,217.31,226.48,216.084,226.39,139105.0
2017-12-14,219.7,220.0,216.0,216.8,62075.0,0.0,1.0,219.7,220.0,216.0,216.8,62075.0
2017-12-13,223.2,226.3,218.18,218.54,65544.0,0.0,1.0,223.2,226.3,218.18,218.54,65544.0
2017-12-12,227.41,229.47,222.01,223.23,66880.0,0.0,1.0,227.41,229.47,222.01,223.23,66880.0
2017-12-11,225.01,229.0045,222.1,227.52,71677.0,0.0,1.0,225.01,229.0045,222.1,227.52,71677.0
2017-12-08,226.91,226.91,220.29,224.97,66429.0,0.0,1.0,226.91,226.91,220.29,224.97,66429.0
2017-12-07,218.97,225.25,213.35,225.2,69186.0,0.0,1.0,218.97,225.25,213.35,225.2,69186.0
2017-12-06,211.34,220.0,211.34,218.88,35462.0,0.0,1.0,211.34,220.0,211.34,218.88,35462.0
2017-12-05,212.31,213.49,210.38,211.6,37089.0,0.0,1.0,212.31,213.49,210.38,211.6,37089.0
2017-12-04,218.3,219.5,212.1,212.69,51822.0,0.0,1.0,218.3,219.5,212.1,212.69,51822.0
2017-12-01,215.02,218.59,212.4,216.93,50136.0,0.0,1.0,215.02,218.59,212.4,216.93,50136.0
2017-11-30,212.16,216.12,211.5,215.71,58505.0,0.0,1.0,212.16,216.12,211.5,215.71,58505.0
2017-11-29,209.13,212.64,207.5,211.44,67593.0,0.0,1.0,209.13,212.64,207.5,211.44,67593.0
2017-11-28,205.15,209.54,203.85,207.05,78724.0,0.0,1.0,205.15,209.54,203.85,207.05,78724.0
2017-11-27,203.85,206.25,203.144,205.51,47062.0,0.0,1.0,203.85,206.25,203.144,205.51,47062.0
2017-11-24,204.08,206.58,202.5,204.55,17848.0,0.0,1.0,204.08,206.58,202.5,204.55,17848.0
2017-11-22,206.64,207.48,203.99,204.55,40354.0,0.0,1.0,206.64,207.48,203.99,204.55,40354.0
2017-11-21,204.26,207.42,203.14,207.42,46929.0,0.0,1.0,204.26,207.42,203.14,207.42,46929.0
2017-11-20,202.86,204.5,200.0,204.26,63204.0,0.0,1.0,202.86,204.5,200.0,204.26,63204.0
2017-11-17,202.83,205.5,202.23,202.74,36954.0,0.0,1.0,202.83,205.5,202.23,202.74,36954.0
2017-11-16,200.11,205.59,200.11,204.42,59341.0,0.0,1.0,200.11,205.59,200.11,204.42,59341.0
2017-11-15,201.84,203.864,198.905,199.88,59118.0,0.0,1.0,201.84,203.864,198.905,199.88,59118.0
2017-11-14,202.25,207.2,202.25,204.15,68079.0,0.0,1.0,202.25,207.2,202.25,204.15,68079.0
2017-11-13,195.87,204.79,195.87,202.12,52890.0,0.0,1.0,195.87,204.79,195.87,202.12,52890.0
2017-11-10,197.48,200.6,194.335,195.87,59935.0,0.0,1.0,197.48,200.6,194.335,195.87,59935.0
2017-11-09,204.56,204.7,198.0,198.005,80034.0,0.0,1.0,204.56,204.7,198.0,198.005,80034.0
2017-11-07,224.12,225.25,221.36,223.93,32602.0,0.0,1.0,224.12,225.25,221.36,223.93,32602.0
2017-11-06,223.56,225.245,223.0,224.26,31096.0,0.0,1.0,223.56,225.245,223.0,224.26,31096.0
2017-11-03,225.2,225.8,222.3336,224.19,18811.0,0.0,1.0,225.2,225.8,222.3336,224.19,18811.0
2017-11-02,225.13,225.9,223.36,224.42,19721.0,0.0,1.0,225.13,225.9,223.36,224.42,19721.0
2017-11-01,226.25,228.11,224.06,224.7,34544.0,0.0,1.0,226.25,228.11,224.06,224.7,34544.0
2017-10-31,222.32,227.69,221.57,225.56,30881.0,0.0,1.0,222.32,227.69,221.57,225.56,30881.0
2017-10-30,222.16,223.36,220.25,221.02,22444.0,0.0,1.0,222.16,223.36,220.25,221.02,22444.0
2017-10-27,224.95,225.34,221.97,222.57,28082.0,0.0,1.0,224.95,225.34,221.97,222.57,28082.0
2017-10-26,222.95,225.775,222.65,223.86,18699.0,0.25,1.0,222.95,225.775,222.65,223.86,18699.0
2017-10-25,223.4,224.59,220.9,223.39,22261.0,0.0,1.0,223.15079202177998,224.33946454866,220.65358083083999,223.14080317701,22261.0
2017-10-24,225.31,225.915,221.82,223.8,29588.0,0.0,1.0,225.05866137165,225.66298647985002,221.57255454910998,223.55034581232002,29588.0
2017-10-23,225.41,226.49,224.01,224.22,32215.0,0.0,1.0,225.15854981929002,226.23734505377,223.76011155236,223.9698772924,32215.0
2017-10-20,227.47,227.9,224.17,224.84,18939.0,0.0,1.0,227.21625184061,227.64577216544998,223.91993306857998,224.58918566775,18939.0
2017-10-19,226.3,227.3,223.81,225.74,22419.0,0.0,1.0,226.04755700326,227.04644147962998,223.56033465709,225.48818169649,22419.0
2017-10-18,226.0,227.955,222.5,226.28,20171.0,0.0,1.0,225.74789166035,227.70071081166,222.25179599304002,226.02757931372997,20171.0
2017-10-17,227.0,227.2344,222.79,225.9,38494.0,0.0,1.0,226.74677613672,226.98091465797995,222.54147249119,225.64800321271,38494.0
2017-10-16,224.85,228.03,224.85,227.1,30943.0,0.0,1.0,224.59917451252002,227.77562714738,224.59917451252002,226.84666458436,30943.0
2017-10-13,225.99,227.9,225.3,225.3,28238.0,0.0,1.0,225.73790281558,227.64577216544998,225.04867252688,225.04867252688,28238.0
2017-10-12,226.37,226.4,224.6592,225.51,27461.0,0.0,1.0,226.1174789166,226.14744545089002,224.40858735442,225.25843826692002,27461.0
2017-10-11,223.37,227.37,223.37,226.37,39864.0,0.0,1.0,223.12082548747998,227.11636339297996,223.12082548747998,226.1174789166,39864.0
2017-10-10,221.48,223.49,219.9593,223.32,30447.0,0.0,1.0,221.23293382714002,223.24069162465,219.71393020391997,223.07088126367,30447.0
2017-10-09,219.5,223.3992,218.91,220.6,40653.0,0.0,1.0,219.25514256391997,223.14999291419,218.66580072285998,220.35391548792998,40653.0
2017-10-06,221.13,221.13,217.9042,218.91,33598.0,0.0,1.0,220.88332426041,220.88332426041,217.66112271652,218.66580072285998,33598.0
2017-10-05,221.6,223.47,220.12,221.53,48982.0,0.0,1.0,221.3527999643,223.22071393512002,219.87445093927,221.28287805096,48982.0
2017-10-04,219.45,220.91,217.765,220.45,20323.0,0.0,1.0,219.2051983401,220.66356967561,217.52207799741,220.20408281647002,20323.0
2017-10-03,219.0125,219.8,217.12,219.0,38249.0,0.0,1.0,218.76818638169,219.55480790682998,216.87779751015,218.75570032573003,38249.0
2017-10-02,216.92,218.92,215.485,217.96,29768.0,0.0,1.0,216.67802061487998,218.67578956762,215.24462139128002,217.7168604703,29768.0
2017-09-29,215.69,218.13,213.67,215.75,29541.0,0.0,1.0,215.44939270893997,217.88667083129,213.43164606666,215.50932577752,29541.0
2017-09-28,213.1,216.27,210.87,215.01,46239.0,0.0,1.0,212.86228191513,216.02874570523,210.63476953281997,214.770151265,46239.0
2017-09-27,211.11,213.54,208.005,213.05,40641.0,0.0,1.0,210.87450180715,213.30179108474,207.77296550801003,212.81233769131,40641.0
2017-09-26,210.18,214.0,208.79,210.25,40510.0,0.0,1.0,209.94553924412,213.76127794387,208.55708982196,210.01546115746999,40510.0
2017-09-25,208.57,211.01,208.57,210.62,39521.0,0.0,1.0,208.33733523716,210.77461335951,208.33733523716,210.38504841373,39521.0
2017-09-22,209.05,210.8,208.42,209.3,29513.0,0.0,1.0,208.81679978582,210.56484761947,208.1875025657,209.06652090491002,29513.0
2017-09-21,208.95,209.8091,207.805,208.77,27328.0,0.0,1.0,208.71691133818,209.57505299182998,207.57318861272998,208.53711213243,27328.0
2017-09-20,210.77,212.135,208.0,209.58,30616.0,0.0,1.0,210.53488108518002,211.89835839543,207.76797108563,209.34620855830002,30616.0
2017-09-19,211.18,214.63,209.285,211.39,32377.0,0.0,1.0,210.94442372049,214.39057516397997,209.05153763777,211.15418946053,32377.0
2017-09-18,208.41,211.97,208.41,210.89,41200.0,0.0,1.0,208.17751372093997,211.73354245682998,208.17751372093997,210.65474722235,41200.0
2017-09-15,208.05,209.9475,206.81,208.89,66119.0,0.0,1.0,207.81791530945,209.71329860336002,206.57929855874,208.6569782696,66119.0
2017-09-14,210.99,210.99,207.37,208.99,32771.0,0.0,1.0,210.75463566998002,210.75463566998002,207.13867386551001,208.75686671724,32771.0
2017-09-13,212.62,214.6299,210.24,211.18,21571.0,0.0,1.0,212.38281736647,214.39047527553,210.0054723127,210.94442372049,21571.0
2017-09-12,216.46,216.5,211.95,212.89,19115.0,0.0,1.0,216.21853375573997,216.2584891348,211.7135647673,212.65251617509,19115.0
2017-09-11,213.94,216.68,212.83,215.06,29404.0,0.0,1.0,213.70134487528,216.43828834055,212.59258310651,214.82009548882,29404.0
2017-09-08,210.271,212.5,210.271,212.29,15511.0,0.0,1.0,210.03643773147,212.26295122931,210.03643773147,212.05318548927,15511.0
2017-09-07,212.91,212.91,210.83,212.47,23512.0,0.0,1.0,212.67249386461998,212.67249386461998,210.59481415375998,212.23298469501998,23512.0
2017-09-06,210.58,213.0716,209.72,212.5,23283.0,0.0,1.0,210.34509303467,212.83391359599997,209.48605238499002,212.26295122931,23283.0
2017-09-05,212.99,212.99,209.4544,210.75,21666.0,0.0,1.0,212.75240462272998,212.75240462272998,209.22074866806,210.51490339564998,21666.0
2017-09-01,213.81,217.0927,208.64700000000002,212.95,27788.0,0.0,1.0,213.57148989336002,216.85052796395001,208.41424934184,212.71244924367,27788.0
2017-08-31,212.33,217.45,212.33,213.59,40337.0,0.0,1.0,212.09314086832,217.20742938735,212.09314086832,213.35173530855,40337.0
2017-08-30,209.83,212.95,209.83,211.67,32005.0,0.0,1.0,209.59592967739,212.71244924367,209.59592967739,211.43387711391998,32005.0
2017-08-29,205.64,209.99,205.64,209.58,34428.0,0.0,1.0,205.41060372139,209.75575119361,205.41060372139,209.34620855830002,34428.0
2017-08-28,202.15,206.2,202.15,205.96,22777.0,0.0,1.0,201.92449689883998,205.96997902816003,201.92449689883998,205.73024675383,22777.0
2017-08-25,208.98,210.0,202.5,202.64,28942.0,0.0,1.0,208.74687787246998,209.76574003836998,202.27410646557,202.41395029227002,28942.0
2017-08-24,208.73,209.49,206.06,208.19,34592.0,0.0,1.0,208.49715675338,209.25630895542,205.83013520146,207.95775913614,34592.0
2017-08-23,209.3,210.9,207.215,208.73,26436.0,0.0,1.0,209.06652090491002,210.66473606711003,206.98384677167,208.49715675338,26436.0
2017-08-22,205.64,211.74,204.63,210.07,27917.0,0.0,1.0,205.41060372139,211.50379902726002,204.40173040025002,209.83566195172,27917.0
2017-08-21,204.87,207.78,204.0,205.18,25507.0,0.0,1.0,204.64146267458,207.54821650083,203.77243318013,204.95111686226002,25507.0
2017-08-18,206.22,208.11,201.54,204.67,28749.0,0.0,1.0,205.98995671768,207.87784837803002,201.31517736826,204.4416857793,28749.0
2017-08-17,213.34,215.7684,206.16,208.22,36035.0,0.0,1.0,213.10201418946,215.52770525188998,205.9300236491,207.98772567043,36035.0
2017-08-16,212.2,213.6196,212.2,213.36,26870.0,0.0,1.0,211.9632858864,213.38130228904998,211.9632858864,213.12199187898997,26870.0
2017-08-15,211.49,212.54,208.55,212.2,27441.0,0.0,1.0,211.25407790817002,212.30290660836002,208.31735754763,211.9632858864,27441.0
2017-08-14,210.79,211.7309,209.0101,210.54,35869.0,0.0,1.0,210.55485877471,211.49470917853,208.77694429521,210.30513765562,35869.0
2017-08-11,211.08,212.7226,208.8,208.81,31471.0,0.0,1.0,210.84453527285999,212.48530291375,208.56707866673,208.57706751149,31471.0
2017-08-10,208.01,212.1388,208.01,210.97,61907.0,0.0,1.0,207.77795993038998,211.90215415643996,207.77795993038998,210.73465798046,61907.0
2017-08-09,241.94,241.94,200.1,206.835,147681.0,0.0,1.0,241.67011021372997,241.67011021372997,199.87678372228,206.60427067064998,147681.0
2017-08-08,242.18,244.8,240.3,242.45,28599.0,0.0,1.0,241.90984248806,244.52691981616002,240.03193967247998,242.17954129668,28599.0
2017-08-07,239.1,242.965,239.1,242.52,15693.0,0.0,1.0,238.83327830082996,242.69396680202004,238.83327830082996,242.24946321002997,15693.0
2017-08-04,239.92,240.13,237.0001,238.8,13121.0,0.0,1.0,239.65236357146,239.8621293115,236.73572078889998,238.53361295792004,13121.0
2017-08-03,241.6046,241.6046,237.5,238.4,17072.0,0.0,1.0,241.33508436035999,241.33508436035999,237.23506313864,238.13405916737003,17072.0
2017-08-02,240.05,240.97,236.37,238.5,21459.0,0.0,1.0,239.78221855339,240.70119227165,236.10632368034,238.23394761500998,21459.0
2017-08-01,241.92,242.33,239.82,240.08,21838.0,0.0,1.0,241.65013252421002,242.05967515952003,239.55247512382005,239.81218508767998,21838.0
2017-07-31,241.57,244.5376,239.19,240.09,23675.0,0.0,1.0,241.30052295747998,244.26481252956,238.92317790371,239.82217393244,23675.0
2017-07-28,243.61,245.5,239.56,240.54,20720.0,0.0,1.0,243.33824728927996,245.22613894962,239.29276515997,240.27167194681,20720.0
2017-07-27,242.53,249.54,242.53,244.04,36494.0,0.0,1.0,242.25945205479,249.26163223417004,242.25945205479,243.76776761412003,36494.0
2017-07-26,239.39,242.19,238.6701,241.87,22335.0,0.25,1.0,239.12295479897998,241.91983133282997,238.40385786444,241.60018830039,22335.0
2017-07-25,239.48,239.7,237.0,238.09,15335.0,0.0,1.0,238.96585616296002,239.18538384107998,236.49118051872003,237.57884037848999,15335.0
2017-07-24,241.86,241.86,237.5,238.33,31932.0,0.0,1.0,241.34074649898,241.34074649898,236.99010705990003,237.81832511825002,31932.0
2017-07-21,243.22,244.6717,239.85,240.86,28626.0,0.0,1.0,242.69782669098,244.14641001063998,239.33506180343997,240.34289341662003,28626.0
2017-07-20,238.03,242.73,236.42,241.8,36312.0,0.0,1.0,237.51896919355,242.20887868063,235.91242573095002,241.28087531403,36312.0
2017-07-19,234.15,238.83,234.15,236.4,37325.0,0.0,1.0,233.647299234,238.31725165942996,233.647299234,235.8924686693,37325.0
2017-07-18,236.65,238.95,234.12,234.15,40505.0,0.0,1.0,236.14193193989,238.43699402932003,233.61736364153,233.647299234,40505.0
2017-07-17,235.0,239.5,232.52,236.82,51048.0,0.0,1.0,234.495474354,238.98581322461,232.02079870976002,236.31156696389,51048.0
2017-07-14,229.48,236.0,229.48,235.55,33821.0,0.0,1.0,228.98732533939,235.49332743636,228.98732533939,235.0442935493,33821.0
2017-07-13,232.21,232.21,225.76,229.84,28764.0,0.0,1.0,231.71146425422995,231.71146425422995,225.27531187302003,229.34655244904,28764.0
2017-07-12,228.68,232.31,228.5,232.31,32306.0,0.0,1.0,228.18904287349997,231.81124956246003,228.00942931867996,231.81124956246003,32306.0
2017-07-11,225.96,229.77,225.96,227.49,43515.0,0.0,1.0,225.47488248948997,229.27670273327004,225.47488248948997,227.0015977055,43515.0
2017-07-10,228.97,229.48,225.22,226.56,49126.0,0.0,1.0,228.47842026739,228.98732533939,224.73647120855,226.07359433891003,49126.0
2017-07-07,225.55,229.6972,225.1157,226.96,23878.0,0.0,1.0,225.06576272572997,229.20405902887995,224.63239513206003,226.47273557185002,23878.0
2017-07-06,222.78,226.14,220.81,225.09,24868.0,0.0,1.0,222.30170968758998,225.65449604432004,220.33593911535,224.60675030784,24868.0
2017-07-05,224.26,225.33,221.45,224.88,29397.0,0.0,1.0,223.77853224947998,224.84623504761,220.97456508806,224.39720116055,29397.0
2017-07-03,229.08,229.96,223.51,224.26,12488.0,0.0,1.0,228.58818410645,229.46629481892003,223.03014243772003,223.77853224947998,12488.0
2017-06-30,232.01,234.54,228.44,228.87,18659.0,0.0,1.0,231.51189363775,234.03646193612002,227.94955813374,228.37863495915002,18659.0
2017-06-29,233.52,234.21,229.88,230.75,18038.0,0.0,1.0,233.01865179211003,233.70717041893997,229.38646657232997,230.25459875398,18038.0
2017-06-28,228.07,234.93,228.07,233.11,25875.0,0.0,1.0,227.58035249327003,234.42562463823998,227.58035249327003,232.60953202835,25875.0
2017-06-27,232.73,232.86,227.37,227.37,30972.0,0.0,1.0,232.23034785705002,232.36006875776002,226.88185533562,226.88185533562,30972.0
2017-06-26,235.79,237.58,232.61,233.82,39544.0,0.0,1.0,235.28377828907003,237.06993530648998,232.11060548717003,233.31800771682003,39544.0
2017-06-23,233.13,235.73,231.64,235.66,30587.0,0.0,1.0,232.62948908999002,235.22390710412003,231.14268799727998,235.15405738836003,30587.0
2017-06-22,234.83,235.09,233.04,233.05,19797.0,0.0,1.0,234.32583933,234.58528113142003,232.53968231258,232.54966084341,19797.0
2017-06-21,234.95,236.5,232.607,234.79,19095.0,0.0,1.0,234.44558169988997,235.99225397753997,232.10761192792003,234.28592520671,19095.0
2017-06-20,235.67,235.76,232.85,235.38,31771.0,0.0,1.0,235.16403591917998,235.25384269659,232.35009022692998,234.8746585253,31771.0
2017-06-19,234.7,237.8477,234.7,235.89,21531.0,0.0,1.0,234.19611842930001,237.33706057663,234.19611842930001,235.3835635973,21531.0
2017-06-16,237.16,237.26,231.28,234.08,59345.0,0.0,1.0,236.6508370119,236.75062232012996,230.78346088762996,233.57744951822997,59345.0
2017-06-15,233.98,240.45,231.51,238.87,37714.0,0.0,1.0,233.47766421,239.93377365285,231.01296709657998,238.35716578273,37714.0
2017-06-14,232.0,236.52,231.74,236.28,25885.0,0.0,1.0,231.50191510692997,236.01221103919,231.24247330552,235.77272629942001,25885.0
2017-06-13,229.57,231.69,227.94,231.69,39459.0,0.0,1.0,229.07713211680002,231.1925806514,227.45063159256,231.1925806514,39459.0
2017-06-12,226.52,229.8948,224.0,228.64,26567.0,0.0,1.0,226.03368021561002,229.40123479794997,223.51909044807002,228.14912875021,26567.0
2017-06-09,229.11,232.38,225.0,227.06,28317.0,0.0,1.0,228.61811969892003,231.88109927822998,224.51694353042998,226.57252088008,28317.0
2017-06-08,230.22,231.1,226.03,228.85,30728.0,0.0,1.0,229.72573662032997,230.60384733281003,225.54473220526,228.3586778975,30728.0
2017-06-07,226.66,230.42,225.25,230.11,27355.0,0.0,1.0,226.17337964714,229.92530723681,224.76640680102003,229.61597278128,27355.0
2017-06-06,225.99,229.56,224.025,226.41,42229.0,0.0,1.0,225.50481808196,229.06715358598,223.54403677512997,225.92391637654998,42229.0
2017-06-05,232.94,232.94,225.91,225.91,47407.0,0.0,1.0,232.43989700435,232.43989700435,225.42498983537,225.42498983537,47407.0
2017-06-02,232.78,235.78,231.22,231.75,47293.0,0.0,1.0,232.28024051117,235.27379975824,230.72358970268996,231.25245183634,47293.0
2017-06-01,228.48,231.46,225.28,231.21,57125.0,0.0,1.0,227.98947225703,230.96307444246003,224.79634239349,230.71361117187,57125.0
2017-05-31,228.2,228.2,225.14,227.74,83995.0,0.0,1.0,227.71007339397002,227.71007339397002,224.65664296196,227.25106097608997,83995.0
2017-05-30,226.02,228.5,223.55,227.41,67287.0,0.0,1.0,225.53475367442996,228.00942931867996,223.07005656101,226.92176945891003,67287.0
2017-05-26,224.4,228.7,222.2045,225.67,46405.0,0.0,1.0,223.91823168101,228.20899993515,221.7274452387,225.18550509561,46405.0
2017-05-25,226.55,229.84,219.54,223.06,71284.0,0.0,1.0,226.06361580808,229.34655244904,219.06866570076,222.58110855065,71284.0
2017-05-24,215.85,227.23,215.65,225.25,104375.0,0.0,1.0,215.38658782686,226.74215590409,215.18701721038997,224.76640680102003,104375.0
2017-05-23,215.81,217.7,213.0,215.11,39637.0,0.0,1.0,215.34667370356001,217.23261602922,212.54270654214,214.64817654591,39637.0
2017-05-22,205.47,216.05,205.46,214.42,66122.0,0.0,1.0,205.02887283199,215.58615844333,205.01889430116,213.95965791909,66122.0
2017-05-19,201.89,205.5,200.915,204.42,45471.0,0.0,1.0,201.45655879715,205.05880842445998,200.48365204185,203.98112709551003,45471.0
2017-05-18,200.17,203.51,199.64,201.56,70318.0,0.0,1.0,199.74025149548999,203.07308079057,199.21138936184,201.12726727996997,70318.0
